ccode,leader,entry,exit,exitcode,prevtimesinoffice,posttenurefate,gender,yrborn,yrdied,numentry,numexit,yrbegin,yrend,country,region,end_gdppc,begin_gdppc,begin_pop,begin_GDP,age,Region_GDP,Region_begin_gdppc,World_GDP,World_begin_gdppc,Region_end_gdppc,World_end_gdppc,tenure,growth_rate,growth_rate_region,growth_rate_world,fties_range
325,Sonnino,Regular,Regular,Regular,0,OK,1,1847,1922,0,1.0,1906,1907,Italy,Western Europe,3716.0,3652.0,35297.0,128904644.0,59,1223296773.968082,4900.537902726417,2786976251.5688505,2215.2914850598504,5007.981920103032,2224.412007253425,0.2683093771389459,0.017524644030668224,0.02192494365094877,0.004117075452636509,1.0
325,Giolitti,Regular,Regular,Regular,2,OK,1,1842,1928,0,1.0,1906,1909,Italy,Western Europe,3826.0,3652.0,35297.0,128904644.0,64,1223296773.968082,4900.537902726417,2786976251.5688505,2215.2914850598504,5035.619451903014,2275.420707583311,3.512662559890486,0.01191128148959475,0.006891159289954929,0.006785700993410804,1.0
325,Sonnino,Regular,Regular,Regular,1,OK,1,1847,1922,0,1.0,1909,1910,Italy,Western Europe,3829.0,3826.0,36213.0,138550938.0,62,1290377484.5501473,5035.619451903014,2939559126.60919,2275.420707583311,5047.371807573894,2276.237063556925,0.27652292950034224,0.000784108729743771,0.00233384507767731,0.0003587714442843115,1.0
325,Luzzati,Regular,Regular,Regular,0,OK,1,1841,1927,0,1.0,1910,1911,Italy,Western Europe,3870.0,3829.0,36572.0,140034188.0,69,1304775896.488697,5047.371807573894,3166254860.355937,2276.237063556925,5222.536991895232,2625.350603411657,0.971937029431896,0.010707756594411144,0.03470423638268372,0.1533731022326803,1.0
325,Giolitti,Regular,Regular,Regular,3,OK,1,1842,1928,0,1.0,1911,1914,Italy,Western Europe,3835.0,3870.0,36917.0,142868790.0,69,1361917529.135463,5222.536991895232,3482522324.7243567,2625.350603411657,5087.6069038453115,2266.575600587841,2.954140999315537,-0.0030146425495262883,-0.008612039720625964,-0.04555264635989139,1.0
325,Salandra,Regular,Regular,Regular,0,OK,1,1853,1931,0,1.0,1914,1916,Italy,Western Europe,3942.0,3835.0,37526.0,143912210.0,61,1354458323.1900258,5087.6069038453115,3092014836.2343206,2266.575600587841,5214.138064424474,2408.959189361139,2.2286105407255303,0.00930030421555846,0.008290155730095616,0.020939604328863732,1.0
325,Boselli,Regular,Regular,Regular,0,OK,1,1838,1932,0,1.0,1916,1917,Italy,Western Europe,3955.0,3942.0,38142.0,150355764.0,78,1389771145.553635,5214.138064424474,3334816155.24101,2408.959189361139,5026.136040557752,2328.127242081292,1.3689253935660506,0.0016489091831557445,-0.018028101820839804,-0.016777359209078968,1.0
325,Orlando,Regular,Regular,Regular,0,OK,1,1860,1952,0,1.0,1917,1919,Italy,Western Europe,3701.0,3955.0,37981.0,150214855.0,57,1336726010.6665368,5026.136040557752,3244941421.8856626,2328.127242081292,4631.717943562886,2300.021488339182,1.6344969199178645,-0.03211125158027811,-0.039236711244200306,-0.006036129218818909,1.0
325,Nitti,Regular,Regular,Regular,0,OK,1,1868,1953,0,1.0,1919,1920,Italy,Western Europe,3789.0,3701.0,37250.0,137862250.0,51,1202528297.9692886,4631.717943562886,3233683011.2296357,2300.021488339182,4801.576560070286,2162.6735739195483,0.9637234770704997,0.023777357470953886,0.03667291889901625,-0.05971592661893377,1.0
325,Giolitti,Regular,Regular,Regular,4,OK,1,1842,1928,0,1.0,1920,1921,Italy,Western Europe,3660.0,3789.0,37398.0,141701022.0,78,1253465965.7360284,4801.576560070286,3564985722.0261664,2162.6735739195483,4873.21049253538,2111.637150659708,1.0266940451745379,-0.01702296120348379,0.0074594179191891374,-0.011799381995347524,1.0
325,Bonomi,Regular,Regular,Regular,0,OK,1,1873,1951,0,1.0,1921,1922,Italy,Western Europe,3928.0,3660.0,37691.0,137949060.0,48,1261420789.5717978,4873.21049253538,3494210458.682645,2111.637150659708,5327.172918658287,2227.582917036433,0.6680355920602327,0.0732240437158469,0.09315469274686006,0.05490799702046445,1.0
325,Facta,Regular,Regular,Regular,0,OK,1,1861,1930,0,1.0,1922,1923,Italy,Western Europe,4248.0,3928.0,38086.0,149601808.0,61,1388511639.7295265,5327.172918658287,3715797650.1647186,2227.582917036433,5253.227501754492,2298.8897337300978,0.6680355920602327,0.08146639511201625,-0.013880799071643302,0.03201084733964965,1.0
325,Mussolini,Regular,Irregular,"Removed by Other Government Actors, without Foreign Support",0,Death,1,1883,1945,0,3.0,1922,1943,Italy,Western Europe,3931.0,3928.0,38086.0,149601808.0,39,1388511639.7295265,5327.172918658287,3715797650.1647186,2227.582917036433,7079.1834060414,3213.6931677317793,20.733744010951405,3.636892638928894e-05,0.01566104049965398,0.02108008219418603,1.0
325,Badoglio,Irregular,Regular,Regular,0,OK,1,1871,1956,1,1.0,1943,1944,Italy,Western Europe,3162.0,3931.0,45177.0,177590787.0,72,2078242951.69498,7079.1834060414,5848654828.738916,3213.6931677317793,6814.706173464916,3226.090605272364,0.8542094455852156,-0.19562452302213174,-0.037359850339627965,0.0038576917252293175,1.0
325,Bonomi,Regular,Regular,Regular,1,OK,1,1873,1951,0,1.0,1944,1945,Italy,Western Europe,2831.0,3162.0,45290.0,143206980.0,71,2002685406.139349,6814.706173464916,5921553827.78953,3226.090605272364,5967.302389689222,2985.306220417919,1.0294318959616702,-0.05234029095509174,-0.062174638363376,-0.0373182923723428,1.0
325,Parri,Regular,Regular,Regular,0,OK,1,1890,1981,0,1.0,1945,1946,Italy,Western Europe,3805.0,2831.0,45442.0,128646302.0,55,1747100826.3508208,5967.302389689222,5516514526.341848,2985.306220417919,5708.093733674817,2794.5343904991228,0.4353182751540041,0.34404803956199226,-0.04343816335875428,-0.06390360513572035,1.0
325,de Gasperi,Regular,Regular,Regular,0,OK,1,1881,1954,0,1.0,1945,1953,Italy,Western Europe,6790.0,2831.0,45442.0,128646302.0,64,1747100826.3508208,5967.302389689222,5516514526.341848,2985.306220417919,8206.196743620132,3612.3592262254265,7.630390143737166,0.17480572235959024,0.04689921441302039,0.026255807591814007,1.0
325,Pella,Regular,Regular,Regular,0,OK,1,1902,1981,0,1.0,1953,1954,Italy,Western Europe,7092.0,6790.0,47957.0,325628030.0,51,2549125467.1776023,8206.196743620132,10381252161.518972,3612.3592262254265,8604.807316119175,3649.036314117251,0.3942505133470226,0.04447717231222392,0.048574337778209076,0.010153222754135882,1.0
325,Fanfani,Regular,Regular,Regular,0,OK,1,1908,1999,0,1.0,1954,1955,Italy,Western Europe,7453.0,7092.0,48299.0,342536508.0,46,2689503197.9355354,8604.807316119175,10684681554.893536,3649.036314117251,9082.895185032934,3820.350333660779,0.03559206023271732,0.05090242526790756,0.05556055485614064,0.04694774312898864,1.0
325,Scelba,Regular,Regular,Regular,0,OK,1,1901,1991,0,1.0,1954,1955,Italy,Western Europe,7453.0,7092.0,48299.0,342536508.0,53,2689503197.9355354,8604.807316119175,10684681554.893536,3649.036314117251,9082.895185032934,3820.350333660779,1.3634496919917864,0.02545121263395378,0.02778027742807032,0.02347387156449432,1.0
325,Segni,Regular,Regular,Regular,0,OK,1,1891,1972,0,1.0,1955,1957,Italy,Western Europe,8158.0,7453.0,48633.0,362461749.0,64,2857227492.4186954,9082.895185032934,11398992120.516134,3820.350333660779,9774.666253709906,3998.7864293264565,1.834360027378508,0.04729639071514824,0.03808097828855783,0.023353368157560395,1.0
325,Zoli,Regular,Regular,Regular,0,OK,1,1887,1960,0,1.0,1957,1958,Italy,Western Europe,8544.0,8158.0,49182.0,401226756.0,70,3117964447.0946364,9774.666253709906,12402988214.360376,3998.7864293264565,9957.064303672589,4030.369826446159,1.0841889117043122,0.023657759254719246,0.009330142085079096,0.0039491227748592594,1.0
325,Fanfani,Regular,Regular,Regular,1,OK,1,1908,1999,0,1.0,1958,1959,Italy,Western Europe,9011.0,8544.0,49476.0,422722944.0,50,3199437985.087188,9957.064303672589,12754499113.886679,4030.369826446159,10354.9186602831,4133.59363023349,0.5694729637234771,0.054658239700374533,0.0399569937962303,0.025611496768858766,1.0
325,Segni,Regular,Regular,Regular,1,OK,1,1891,1972,0,1.0,1959,1960,Italy,Western Europe,9430.0,9011.0,49832.0,449036152.0,68,3353343631.0628824,10354.9186602831,13330790435.611374,4133.59363023349,10928.713249416713,4283.296979589723,1.0239561943874058,0.023249361891022113,0.027706378386845087,0.01810813577092929,1.0
325,Tambroni,Regular,Regular,Regular,0,OK,1,1901,1963,0,1.0,1960,1961,Italy,Western Europe,10158.0,9430.0,50197.6,473363368.0,59,3566870622.5748286,10928.713249416713,14025367456.334517,4283.296979589723,11410.582852793445,4382.617763622689,0.31759069130732376,0.07720042417815476,0.0440920712603059,0.023187928482717446,1.0
325,Fanfani,Regular,Regular,Regular,2,OK,1,1908,1999,0,1.0,1960,1963,Italy,Western Europe,11576.0,9430.0,50197.6,473363368.0,52,3566870622.5748286,10928.713249416713,14025367456.334517,4283.296979589723,12298.156471421018,4641.996896446171,2.8035592060232717,0.07585719335454222,0.04176896800049157,0.027914627335413462,1.0
325,Leone,Regular,Regular,Regular,0,OK,1,1908,2001,0,1.0,1963,1964,Italy,Western Europe,11934.0,11576.0,51198.3,592671520.8000001,55,4123973043.0297213,12298.156471421018,15991243735.72246,4641.996896446171,12910.04638876505,4887.10241035969,0.3750855578370979,0.030926053904630324,0.049754604990265516,0.05280174015221051,1.0
325,Moro,Regular,Regular,Regular,0,OK,1,1916,1978,0,1.0,1963,1968,Italy,Western Europe,14513.0,11576.0,51198.3,592671520.8000001,47,4123973043.0297213,12298.156471421018,15991243735.72246,4641.996896446171,14793.722261622052,5493.04100497063,4.501026694045175,0.05074291637871457,0.040584388334956326,0.03666715542942316,1.0
325,Leone,Regular,Regular,Regular,1,OK,1,1908,2001,0,1.0,1968,1969,Italy,Western Europe,15248.0,14513.0,52986.6,768994525.8,60,5144807139.722397,14793.722261622052,20870428352.946007,5493.04100497063,15537.741233899435,5681.9044547071835,0.4024640657084189,0.05064424998277417,0.05029288498997442,0.03438231201362818,1.0
325,Rumor,Regular,Regular,Regular,0,OK,1,1915,1990,0,1.0,1968,1970,Italy,Western Europe,15492.0,14513.0,52986.6,768994525.8,53,5144807139.722397,14793.722261622052,20870428352.946007,5493.04100497063,16096.74323411637,5889.035826734977,1.5605749486652978,0.03372838145111279,0.044039659169302525,0.036045136146445333,1.0
325,Colombo,Regular,Regular,Regular,0,OK,1,1920,-777,0,1.0,1970,1972,Italy,Western Europe,16035.0,15492.0,53661.1,831317761.1999999,50,5672272868.802098,16096.74323411637,23271103735.64346,5889.035826734977,17165.570228979173,6171.413939926481,1.4428473648186173,0.0175251742835012,0.033200100769373964,0.023974901961843043,1.0
325,Andreotti,Regular,Regular,Regular,0,OK,1,1919,-777,0,1.0,1972,1973,Italy,Western Europe,16950.0,16035.0,54365.564,871751818.74,53,6128081587.469166,17165.570228979173,25373866516.69958,6171.413939926481,18045.05850073739,6706.427150856049,1.3141683778234086,0.02853133769878391,0.02561779946795617,0.04334608050419808,1.0
325,Rumor,Regular,Regular,Regular,1,OK,1,1915,1990,0,1.0,1973,1974,Italy,Western Europe,17607.0,16950.0,54796.843,928806488.85,58,6477801404.395305,18045.05850073739,28100062467.301537,6706.427150856049,18341.111848359636,6502.291373207286,1.377138945927447,0.019380530973451382,0.0082031695161906,-0.015219413635374102,1.0
325,Moro,Regular,Regular,Regular,1,OK,1,1916,1978,0,1.0,1974,1976,Italy,Western Europe,18147.0,17607.0,55226.259,972368742.2129999,58,6614147085.960016,18341.111848359636,27746656042.65312,6502.291373207286,18944.06590899592,6689.336127482984,1.6837782340862424,0.015334810018742595,0.01643722762342259,0.014382987745398257,1.0
325,Andreotti,Regular,Regular,Regular,1,OK,1,1919,-777,0,1.0,1976,1979,Italy,Western Europe,20275.0,18147.0,55838.536,1013301912.792,57,6875798601.395606,18944.06590899592,29537559377.26344,6689.336127482984,20618.846683095664,7154.915857056463,3.0143737166324436,0.02931614040888303,0.022101654182173802,0.017400072320355342,1.0
325,Cossiga,Regular,Regular,Regular,0,OK,1,1928,-777,0,1.0,1979,1980,Italy,Western Europe,20959.0,20275.0,56367.71,1142855320.25,51,7552789376.557966,20618.846683095664,33220383789.58506,7154.915857056463,20870.259924111306,7436.343036764115,1.2046543463381245,0.016868064118372383,0.006096685350053144,0.01966670086204414,1.0
325,Forlani,Regular,Regular,Regular,0,OK,1,1925,-777,0,1.0,1980,1981,Italy,Western Europe,21041.0,20959.0,56451.247,1183161685.8730001,55,7673220767.468521,20870.259924111306,35105310712.72682,7436.343036764115,20842.244287384958,7449.156687050575,0.6023271731690623,0.003912400400782445,-0.0013423712415762123,0.0017231117799583195,1.0
325,Spadolini,Regular,Regular,Regular,0,OK,1,1925,1994,0,1.0,1981,1982,Italy,Western Europe,21123.0,21041.0,56502.489,1188868871.049,56,7687644422.970206,20842.244287384958,35740398961.4584,7449.156687050575,20982.506902666086,7429.174589730749,1.4236824093086926,0.0019485765885651762,0.0033648635278212824,-0.0013412321796480442,1.0
325,Fanfani,Regular,Regular,Regular,3,OK,1,1908,1999,0,1.0,1982,1983,Italy,Western Europe,21345.0,21123.0,56535.636,1194202239.228,74,7754525135.294905,20982.506902666086,36196627164.43434,7429.174589730749,21328.895106247055,7498.205719131507,0.676249144421629,0.010509870756994832,0.016508427958003224,0.009291897581217068,1.0
325,Craxi,Regular,Regular,Regular,0,OK,1,1934,2000,0,1.0,1983,1987,Italy,Western Europe,23824.0,21345.0,56630.129,1208770103.505,49,7894302421.952583,21328.895106247055,37212432698.472725,7498.205719131507,23563.344378454516,8098.697591523471,3.704312114989733,0.029034902787538064,0.026190401109350114,0.020021185563761645,1.0
325,Fanfani,Regular,Regular,Regular,4,OK,1,1908,1999,0,1.0,1987,1988,Italy,Western Europe,24743.0,23824.0,56729.703,1351528444.272,79,8791521677.45914,23563.344378454516,42930313200.45056,8098.697591523471,24451.846108814094,8288.69519628631,0.2792607802874743,0.038574546675621324,0.0377069449942764,0.02346026661888212,1.0
325,Goria,Regular,Regular,Regular,0,OK,1,1943,1994,0,1.0,1987,1988,Italy,Western Europe,24743.0,23824.0,56729.703,1351528444.272,44,8791521677.45914,23563.344378454516,42930313200.45056,8098.697591523471,24451.846108814094,8288.69519628631,0.7091033538672142,0.038574546675621324,0.0377069449942764,0.02346026661888212,1.0
325,Mita,Regular,Regular,Regular,0,OK,1,1928,-777,0,1.0,1988,1989,Italy,Western Europe,25454.0,24743.0,56734.027,1403770030.061,60,9152658470.280657,24451.846108814094,44671815935.24714,8288.69519628631,25184.127518684716,8400.371070406607,1.2457221081451062,0.01436769995554299,0.01497394934132723,0.00673663776237865,1.0
325,Andreotti,Regular,Regular,Regular,2,OK,1,1919,-777,0,1.0,1989,1992,Italy,Western Europe,26960.610843483308,25454.0,56737.529,1444197063.1660001,70,9473954827.195541,25184.127518684716,46016341267.83971,8400.371070406607,26220.554316960843,8321.095937510705,2.9322381930184807,0.019729850494792034,0.01371798960154802,-0.0031456996455461184,1.0
325,Amato,Regular,Regular,Regular,0,OK,1,1938,-777,0,1.0,1992,1993,Italy,Western Europe,26902.398223124954,26960.610843483308,56820.82,1531924015.827613,54,10002507196.711634,26220.554316960843,47778114919.29238,8321.095937510705,26210.21188786166,8370.98732245474,0.8350444900752909,-0.0021591729021386286,-0.00039443975799136055,0.005995770907907483,1.0
325,Ciampi,Regular,Regular,Regular,0,OK,1,1920,-777,0,1.0,1993,1994,Italy,Western Europe,27668.257997101344,26902.398223124954,56855.53,1529550109.2468274,73,10036021182.921669,26210.21188786166,48709321632.52854,8370.98732245474,27010.459745006476,8484.730850610164,1.0321697467488022,0.014234042772403588,0.015265955509413898,0.00679391353576142,1.0
325,Berlusconi,Regular,Regular,Regular,0,OK,1,1936,-777,0,1.0,1994,1995,Italy,Western Europe,28666.35229534556,27668.257997101344,56867.14,1573414701.0772817,58,10371409076.842821,27010.459745006476,50046959415.1475,8484.730850610164,27776.027764276187,8672.288013103833,0.6872005475701575,0.03607362264544389,0.028343390912153765,0.022105257761969144,1.0
325,Dini,Regular,Regular,Regular,0,OK,1,1931,-777,0,1.0,1995,1996,Italy,Western Europe,29231.2756037388,28666.35229534556,56868.04,1630199268.9858031,64,10692216620.49292,27776.027764276187,51854384806.948204,8672.288013103833,28383.95296241471,8905.807630261786,1.3333333333333333,0.009853421575457322,0.010943343002421724,0.013463552917356125,1.0
325,Prodi,Regular,Regular,Regular,0,OK,1,1939,-777,0,1.0,1996,1998,Italy,Western Europe,30649.629116416458,29231.2756037388,56884.04,1662793050.694102,57,10955380438.13993,28383.95296241471,53971480867.83615,8905.807630261786,30265.74844811836,9237.945432897457,2.425735797399042,0.016173926537965233,0.0220992883807208,0.012431505987436475,1.0
325,D'Alema,Regular,Regular,Regular,0,OK,1,1949,-777,0,1.0,1998,2000,Italy,Western Europe,32716.980050789483,30649.629116416458,56930.46,1744897484.4269824,49,11737168626.134588,30265.74844811836,57448919778.54096,9237.945432897457,32593.16536806287,9850.775021813979,1.514031485284052,0.03372554569128072,0.03844968387175651,0.03316914964306672,1.0
325,Amato,Regular,Regular,Regular,1,OK,1,1938,-777,0,1.0,2000,2001,Italy,Western Europe,33511.43329684468,32716.980050789483,56965.88,1863751559.5356674,62,12716982889.102804,32593.16536806287,62796055415.77486,9850.775021813979,33384.30392631297,10037.080751093254,1.1252566735112937,0.012141298567623027,0.012136571414835817,0.009456399565857088,1.0
325,Berlusconi,Regular,Regular,Regular,1,OK,1,1936,-777,0,1.0,2001,2006,Italy,Western Europe,35713.80418293189,33511.43329684468,57003.59,1910272003.9656825,65,13075135897.277853,33384.30392631297,64760587194.60295,10037.080751093254,36930.28381786715,12072.685129081427,4.930869267624915,0.013143996955179916,0.02124339569506075,0.04056168179709925,1.0
325,Prodi,Regular,Regular,Regular,1,OK,1,1939,-777,0,1.0,2006,2008,Italy,Western Europe,35942.93934612822,35713.80418293189,58424.29,2086553652.5868258,67,14868686219.330584,36930.28381786715,82618841699.03532,12072.685129081427,38113.021313901445,12884.297227275865,1.9767282683093772,0.003207935536951867,0.016013111378554767,0.03361357020069122,1.0
325,Berlusconi,Regular,Regular,Regular,2,OK,1,1936,-777,0,1.0,2008,2011,Italy,Western Europe,35151.0,35942.93934612822,59235.93,2129113439.1014972,72,15533762209.928125,38113.021313901445,90277694082.64677,12884.297227275865,38059.81776655892,13723.378371049303,3.5236139630390144,-0.00550830956326287,-0.00034898536975289107,0.016281080934649583,1.0
325,Monti,Regular,Regular,Regular,0,OK,1,1943,-777,0,1.0,2011,2013,Italy,Western Europe,33317.24412503938,35151.0,60051.87,2110883282.3700001,68,15705849653.539999,38059.81776655892,99528621997.01219,13723.378371049303,37694.18543338935,14312.999776733845,1.4483230663928817,-0.026083978762490634,-0.004803390486683157,0.021482370803402207,1.0
325,Letta,Regular,Regular,Regular,0,OK,1,1966,-777,0,1.0,2013,2014,Italy,Western Europe,33310.70502999905,33317.24412503938,60336.79,2010255562.1512349,47,15657249414.207613,37694.18543338935,106221801332.0274,14312.999776733845,38200.218438973454,14617.205806598162,0.8213552361396304,-0.00019626758491153584,0.013424696667827751,0.02125382761193162,1.0
325,Renzi,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1975,-777,0,-888.0,2014,2015,Italy,Western Europe,33620.74085374743,33310.70502999905,60345.89,2010164141.5627694,39,15922305627.96356,38200.218438973454,109801891452.69542,14617.205806598162,38740.284991478555,14903.079242620459,1.8535249828884326,0.004653696513916006,0.007068893511275043,0.009778662208246858,1.0
338,Olivier,Regular,Regular,Regular,0,OK,1,1911,1980,0,1.0,1962,1971,Malta,Western Europe,3987.0,2260.0,329.011,743564.8600000001,51,3938314250.74158,11847.74540351177,15291081770.15114,4529.241449361327,16520.311685765082,6012.763916435036,9.295003422313483,0.07641592920353983,0.0394384427004004,0.032754325059948,1.0
338,Mintoff,Regular,Regular,Regular,0,OK,1,1916,-777,0,1.0,1971,1984,Malta,Western Europe,9797.0,3987.0,325.468,1297640.916,55,5862304481.569884,16520.311685765082,24246398728.449657,6012.763916435036,21791.822591366512,7689.824215508679,13.505817932922655,0.10408828693253071,0.02279233590863131,0.019922621780471723,1.0
338,Bonnici,Regular,Regular,Regular,0,OK,1,1933,-777,0,1.0,1984,1987,Malta,Western Europe,10943.0,9797.0,351.379,3442460.063,51,8078486192.1707735,21791.822591366512,38795331361.618996,7689.824215508679,23563.344378454516,8098.697591523471,2.3846680355920604,0.03899152801878129,0.027097653713306896,0.017723568383188077,1.0
338,Adami,Regular,Regular,Regular,0,OK,1,1934,-777,0,1.0,1987,1996,Malta,Western Europe,16932.04784205388,10943.0,349.047,3819621.3210000005,53,8791521677.45914,23563.344378454516,42930313200.45056,8098.697591523471,28383.95296241471,8905.807630261786,9.464750171115675,0.054729487727806614,0.020458083141915905,0.00996592389846831,1.0
338,Sant,Regular,Regular,Regular,0,OK,1,1948,-777,0,1.0,1996,1998,Malta,Western Europe,18488.66584927667,16932.04784205388,379.77,6430283.808976801,48,10955380438.13993,28383.95296241471,53971480867.83615,8905.807630261786,30265.74844811836,9237.945432897457,1.8562628336755647,0.04596661968307936,0.0331489325710812,0.018647258981154713,1.0
338,Adami,Regular,Regular,Regular,1,OK,1,1934,-777,0,1.0,1998,2004,Malta,Western Europe,21233.001014352474,18488.66584927667,385.03,7118691.011946996,64,11737168626.134588,30265.74844811836,57448919778.54096,9237.945432897457,35082.97215465316,11070.251752628657,5.544147843942505,0.02473889667908058,0.026527367037761596,0.03305760884171879,1.0
338,Gonzi,Regular,Regular,Regular,0,OK,1,1953,-777,0,1.0,2004,2013,Malta,Western Europe,25611.12142374041,21233.001014352474,400.91,8512522.43666405,51,13966035843.2006,35082.97215465316,74015814861.56413,11070.251752628657,37694.18543338935,14312.999776733845,8.966461327857632,0.022910460134038732,0.008269960922053295,0.032547167314973854,1.0
338,Muscat,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1974,-777,0,-888.0,2013,2015,Malta,Western Europe,28906.48112712545,25611.12142374041,425.81,10905471.613442903,39,15657249414.207613,37694.18543338935,106221801332.0274,14312.999776733845,38740.284991478555,14903.079242620459,2.8062970568104038,0.04288969687377538,0.009250759730903354,0.013742273343374745,1.0
339,Alia,Regular,Regular,Regular,0,Imprisonment,1,1925,-777,0,1.0,1985,1992,Albania,Eastern Europe,2841.7651646645454,3846.0,2956.697,11371456.662,60,7611918756.589334,10683.9182805785,40098894653.77975,7819.374561014284,8763.575317661447,8321.095937510705,6.973305954825462,-0.03730164309246916,-0.025677349993105354,0.009166267940914987,1.0
339,Berisha,Regular,Regular,Regular,0,OK,1,1944,-777,0,1.0,1992,1997,Albania,Eastern Europe,3526.985640715551,2841.7651646645454,3077.55,8745674.382513372,48,6490489413.913117,8763.575317661447,47778114919.29238,8321.095937510705,7659.3088533867995,9143.512634915305,5.28952772073922,0.04018749124495258,-0.021001064524604707,0.01647252364313423,1.0
339,Fatos Nano,Regular,Regular,Regular,0,OK,1,1952,-777,0,1.0,1997,1998,Albania,Eastern Europe,3873.373152052455,3526.985640715551,3124.52,11020137.174128555,45,5650661969.326844,7659.3088533867995,56142944592.630035,9143.512634915305,7690.562362873519,9237.945432897457,1.1909650924024642,0.049105319190728136,0.0020402303970873392,0.005163923415031579,1.0
339,Majko,Regular,Regular,Regular,0,OK,1,1967,-777,0,1.0,1998,1999,Albania,Eastern Europe,4432.042637455317,3873.373152052455,3104.85,12026242.631150065,31,5667997926.22733,7690.562362873519,57448919778.54096,9237.945432897457,8097.878962219067,9469.78884790398,1.0732375085557837,0.0721166620761583,0.02648158743968343,0.012548429555607643,1.0
339,Meta,Regular,Regular,Regular,0,OK,1,1969,-777,0,1.0,1999,2002,Albania,Eastern Europe,5608.962344601074,4432.042637455317,3085.19,13673693.62465077,30,5958705754.281805,8097.878962219067,59628765673.01684,9469.78884790398,10085.825917412194,10271.235731509727,2.31895961670089,0.08851597359041441,0.08182994437876727,0.028210656593578243,1.0
339,Majko,Regular,Regular,Regular,1,OK,1,1967,-777,0,1.0,2002,2003,Albania,Eastern Europe,6004.645238992147,5608.962344601074,3037.51,17037279.211349208,35,7372352468.581502,10085.825917412194,67072928019.09664,10271.235731509727,10944.545363352345,10588.841252368895,0.4353182751540041,0.07054475856339804,0.08514121232824934,0.03092184126247144,1.0
339,Fatos Nano,Regular,Regular,Regular,2,OK,1,1952,-777,0,1.0,2002,2005,Albania,Eastern Europe,6858.467047357238,5608.962344601074,3037.51,17037279.211349208,50,7372352468.581502,10085.825917412194,67072928019.09664,10271.235731509727,12918.966420887113,11526.677277827315,3.1156741957563314,0.05569232890103459,0.0702257932735032,0.03055721772761455,1.0
339,Berisha,Regular,Regular,Regular,1,OK,1,1944,-777,0,1.0,2005,2013,Albania,Eastern Europe,9748.72726226394,6858.467047357238,2998.17,20562850.14737505,61,9406050257.104614,12918.966420887113,77968730835.80147,11526.677277827315,18597.371752807325,14312.999776733845,8.010951403148528,0.04682387793964349,0.048837802128569044,0.02685868453721015,1.0
339,Rama,Regular,Still in Office,Still in Office,0,Leader Still in Office,1,1964,-777,0,-888.0,2013,2015,Albania,Eastern Europe,10192.529179769423,9748.72726226394,2882.28,28098561.61347811,49,13637044159.270945,18597.371752807325,106221801332.0274,14312.999776733845,18593.238883677248,14903.079242620459,2.291581108829569,0.01517469599077422,-7.407622225711712e-05,0.013742273343374745,1.0
345,Kolisevski,Regular,Regular,Regular,0,OK,1,1914,2000,0,1.0,1980,1981,Former Yugoslavia,Eastern Europe,10106.0,10037.0,21615.0,216949755.0,66,7009938245.912627,10236.92585836113,35105310712.72682,7436.343036764115,10255.121284459656,7449.156687050575,0.030116358658453114,0.006874564112782755,0.0017774306808782114,0.0017231117799583195,1.0
345,Mijatovic,Regular,Regular,Regular,0,OK,1,1912,1993,0,1.0,1980,1981,Former Yugoslavia,Eastern Europe,10106.0,10037.0,21615.0,216949755.0,68,7009938245.912627,10236.92585836113,35105310712.72682,7436.343036764115,10255.121284459656,7449.156687050575,0.999315537303217,0.006874564112782755,0.0017774306808782114,0.0017231117799583195,1.0
345,Kraigher,Regular,Regular,Regular,0,OK,1,1914,2001,0,1.0,1981,1982,Former Yugoslavia,Eastern Europe,10080.0,10106.0,21707.0,219370942.0,67,7076156686.201849,10255.121284459656,35740398961.4584,7449.156687050575,10348.59061562464,7429.174589730749,1.002053388090349,-0.0012863645359192377,0.004557202619662082,-0.0013412321796480442,1.0
345,Stambolic,Regular,Regular,Regular,0,OK,1,1912,-777,0,1.0,1982,1983,Former Yugoslavia,Eastern Europe,9907.0,10080.0,21885.0,220600800.0,70,7196757057.577577,10348.59061562464,36196627164.43434,7429.174589730749,10532.724563311658,7498.205719131507,0.9911019849418207,-0.017162698412698463,0.0177931425182678,0.009291897581217068,1.0
345,Spiljac,Regular,Regular,Regular,0,OK,1,1916,2007,0,1.0,1983,1984,Former Yugoslavia,Eastern Europe,10029.0,9907.0,22018.0,218132326.0,67,7381969034.428931,10532.724563311658,37212432698.472725,7498.205719131507,10597.584243254178,7689.824215508679,1.0075290896646132,0.006157262541637176,0.003078960223095728,0.012777623311151731,1.0
345,Djuranovic,Regular,Regular,Regular,0,OK,1,1926,1997,0,1.0,1984,1985,Former Yugoslavia,Eastern Europe,10009.0,10029.0,22087.0,221510523.0,58,7489891963.88179,10597.584243254178,38795331361.618996,7689.824215508679,10683.9182805785,7819.374561014284,0.999315537303217,-0.001994216771363022,0.008146577120090148,0.016846983997934606,1.0
